Gene stable ID	Transcript stable ID	STRING ID
Vitvi12g02028	Vitvi12g02028_t001	29760.VIT_12s0035g00920.t01
Vitvi05g02167	Vitvi05g02167_t001	
Vitvi19g01688	Vitvi19g01688_t001	
Vitvi19g01688	Vitvi19g01688_t002	
Vitvi17g04157	Vitvi17g04157_t001	
Vitvi17g00733	Vitvi17g00733_t002	
Vitvi17g00733	Vitvi17g00733_t001	29760.VIT_17s0000g07600.t01
Vitvi05g04500	Vitvi05g04500_t001	
Vitvi18g04238	Vitvi18g04238_t001	
Vitvi02g04010	Vitvi02g04010_t001	
Vitvi04g01014	Vitvi04g01014_t001	29760.VIT_04s0043g00710.t01
Vitvi15g00842	Vitvi15g00842_t001	29760.VIT_15s0048g02030.t01
Vitvi04g04028	Vitvi04g04028_t001	
Vitvi18g04769	Vitvi18g04769_t001	
Vitvi09g00693	Vitvi09g00693_t001	29760.VIT_09s0002g07880.t01
Vitvi09g00693	Vitvi09g00693_t002	
Vitvi16g04229	Vitvi16g04229_t001	
Vitvi10g04006	Vitvi10g04006_t001	
Vitvi10g04411	Vitvi10g04411_t001	
Vitvi11g00190	Vitvi11g00190_t001	29760.VIT_11s0016g02320.t01
Vitvi19g01977	Vitvi19g01977_t001	
Vitvi13g04055	Vitvi13g04055_t001	
Vitvi19g04599	Vitvi19g04599_t001	
Vitvi14g02010	Vitvi14g02010_t001	
Vitvi18g00946	Vitvi18g00946_t001	
Vitvi13g00291	Vitvi13g00291_t001	
Vitvi17g00496	Vitvi17g00496_t001	
Vitvi17g00496	Vitvi17g00496_t002	
Vitvi13g00012	Vitvi13g00012_t001	29760.VIT_13s0067g00220.t01
Vitvi08g01618	Vitvi08g01618_t001	
Vitvi07g00737	Vitvi07g00737_t001	29760.VIT_07s0005g04900.t01
Vitvi11g00349	Vitvi11g00349_t002	29760.VIT_11s0016g04060.t01
Vitvi11g00349	Vitvi11g00349_t001	29760.VIT_11s0016g04060.t01
Vitvi07g04153	Vitvi07g04153_t001	
Vitvi11g01393	Vitvi11g01393_t001	29760.VIT_11s0016g03190.t01
Vitvi07g02684	Vitvi07g02684_t001	
Vitvi18g02685	Vitvi18g02685_t001	
Vitvi05g00181	Vitvi05g00181_t001	
Vitvi00g04069	Vitvi00g04069_t001	
Vitvi14g03057	Vitvi14g03057_t001	
Vitvi11g04273	Vitvi11g04273_t001	
Vitvi12g00212	Vitvi12g00212_t001	
Vitvi12g04255	Vitvi12g04255_t001	
Vitvi06g04231	Vitvi06g04231_t001	
Vitvi05g04318	Vitvi05g04318_t001	
Vitvi15g04414	Vitvi15g04414_t001	
Vitvi05g01324	Vitvi05g01324_t001	
Vitvi05g01324	Vitvi05g01324_t002	
Vitvi19g00744	Vitvi19g00744_t002	29760.VIT_19s0015g01190.t01
Vitvi19g00744	Vitvi19g00744_t001	29760.VIT_19s0015g01190.t01
Vitvi01g04111	Vitvi01g04111_t001	
Vitvi10g01339	Vitvi10g01339_t001	
Vitvi08g04166	Vitvi08g04166_t001	
Vitvi12g01816	Vitvi12g01816_t001	
Vitvi12g04399	Vitvi12g04399_t001	
Vitvi04g00434	Vitvi04g00434_t001	29760.VIT_04s0008g04930.t01
Vitvi07g01869	Vitvi07g01869_t001	
Vitvi14g00338	Vitvi14g00338_t001	
Vitvi19g00697	Vitvi19g00697_t001	29760.VIT_19s0015g00710.t01
Vitvi07g04000	Vitvi07g04000_t001	
Vitvi01g00388	Vitvi01g00388_t001	
Vitvi03g04210	Vitvi03g04210_t003	
Vitvi03g04210	Vitvi03g04210_t001	29760.VIT_03s0091g00860.t01
Vitvi03g04210	Vitvi03g04210_t002	
Vitvi03g04210	Vitvi03g04210_t004	
Vitvi11g00484	Vitvi11g00484_t001	
Vitvi11g00484	Vitvi11g00484_t002	
Vitvi14g02985	Vitvi14g02985_t002	
Vitvi14g02985	Vitvi14g02985_t001	
Vitvi11g04041	Vitvi11g04041_t001	
Vitvi17g00831	Vitvi17g00831_t001	29760.VIT_17s0000g08540.t01
Vitvi10g04135	Vitvi10g04135_t001	
Vitvi15g04605	Vitvi15g04605_t001	
Vitvi05g01137	Vitvi05g01137_t001	29760.VIT_05s0029g00710.t01
Vitvi05g01137	Vitvi05g01137_t002	29760.VIT_05s0029g00710.t01
Vitvi16g04403	Vitvi16g04403_t001	
Vitvi07g04373	Vitvi07g04373_t001	
Vitvi13g01837	Vitvi13g01837_t001	29760.VIT_13s0156g00110.t01
Vitvi19g01602	Vitvi19g01602_t001	
Vitvi04g04310	Vitvi04g04310_t001	
Vitvi03g00624	Vitvi03g00624_t001	29760.VIT_03s0091g00630.t01
Vitvi03g01126	Vitvi03g01126_t001	
Vitvi02g01314	Vitvi02g01314_t001	
Vitvi13g00109	Vitvi13g00109_t001	29760.VIT_13s0067g01880.t01
Vitvi13g00238	Vitvi13g00238_t001	29760.VIT_00s0317g00080.t01
Vitvi19g01400	Vitvi19g01400_t001	
Vitvi07g01293	Vitvi07g01293_t001	
Vitvi10g04087	Vitvi10g04087_t001	
Vitvi06g01710	Vitvi06g01710_t001	29760.VIT_06s0004g05260.t01
Vitvi09g04082	Vitvi09g04082_t001	
Vitvi07g04520	Vitvi07g04520_t001	
Vitvi14g01622	Vitvi14g01622_t001	
Vitvi08g04142	Vitvi08g04142_t002	29760.VIT_15s0046g01400.t01
Vitvi08g04142	Vitvi08g04142_t001	29760.VIT_15s0046g01400.t01
Vitvi18g04783	Vitvi18g04783_t001	
Vitvi01g01052	Vitvi01g01052_t001	29760.VIT_01s0026g02770.t01
Vitvi02g04328	Vitvi02g04328_t001	
Vitvi18g04012	Vitvi18g04012_t001	
Vitvi18g04291	Vitvi18g04291_t001	
Vitvi10g04674	Vitvi10g04674_t001	
Vitvi12g04424	Vitvi12g04424_t001	
Vitvi14g01420	Vitvi14g01420_t001	
Vitvi05g00443	Vitvi05g00443_t001	29760.VIT_05s0020g02900.t01
Vitvi06g00645	Vitvi06g00645_t001	29760.VIT_06s0004g06630.t01
Vitvi07g00054	Vitvi07g00054_t001	
Vitvi05g01499	Vitvi05g01499_t001	
Vitvi19g02308	Vitvi19g02308_t001	29760.VIT_19s0027g01480.t01
Vitvi18g00055	Vitvi18g00055_t001	
Vitvi07g04484	Vitvi07g04484_t001	
Vitvi10g04196	Vitvi10g04196_t001	
Vitvi18g04485	Vitvi18g04485_t001	
Vitvi07g00041	Vitvi07g00041_t001	29760.VIT_07s0141g00310.t01
Vitvi12g00634	Vitvi12g00634_t001	29760.VIT_12s0057g00020.t01
Vitvi12g00634	Vitvi12g00634_t002	
Vitvi03g00582	Vitvi03g00582_t001	
Vitvi05g00479	Vitvi05g00479_t001	
Vitvi16g04165	Vitvi16g04165_t001	
Vitvi16g00180	Vitvi16g00180_t001	
Vitvi02g00228	Vitvi02g00228_t001	29760.VIT_02s0025g02590.t01
Vitvi17g00111	Vitvi17g00111_t001	
Vitvi00g00544	Vitvi00g00544_t001	
Vitvi18g00391	Vitvi18g00391_t001	29760.VIT_18s0001g05400.t01
Vitvi15g04230	Vitvi15g04230_t001	
Vitvi15g04322	Vitvi15g04322_t002	
Vitvi15g04322	Vitvi15g04322_t001	29760.VIT_15s0021g01530.t01
Vitvi05g01412	Vitvi05g01412_t001	
Vitvi09g00452	Vitvi09g00452_t001	29760.VIT_09s0002g05300.t01
Vitvi07g00273	Vitvi07g00273_t001	
Vitvi09g04415	Vitvi09g04415_t001	
Vitvi04g00210	Vitvi04g00210_t001	29760.VIT_04s0008g02450.t01
Vitvi09g04198	Vitvi09g04198_t001	
Vitvi14g01584	Vitvi14g01584_t001	29760.VIT_14s0171g00250.t01
Vitvi12g00565	Vitvi12g00565_t001	
Vitvi18g04099	Vitvi18g04099_t001	
Vitvi12g04580	Vitvi12g04580_t001	
Vitvi10g00457	Vitvi10g00457_t001	
Vitvi01g01534	Vitvi01g01534_t001	29760.VIT_01s0010g02430.t01
Vitvi06g01387	Vitvi06g01387_t001	
Vitvi11g00153	Vitvi11g00153_t001	29760.VIT_11s0016g01930.t01
Vitvi13g04338	Vitvi13g04338_t001	
Vitvi07g04349	Vitvi07g04349_t001	
Vitvi03g04434	Vitvi03g04434_t001	
Vitvi14g01305	Vitvi14g01305_t001	
Vitvi09g00650	Vitvi09g00650_t002	
Vitvi09g00650	Vitvi09g00650_t001	
Vitvi09g00650	Vitvi09g00650_t003	
Vitvi07g00532	Vitvi07g00532_t001	
Vitvi12g00175	Vitvi12g00175_t001	
Vitvi16g01559	Vitvi16g01559_t001	
Vitvi05g01610	Vitvi05g01610_t001	
Vitvi19g01677	Vitvi19g01677_t001	29760.VIT_19s0085g00160.t01
Vitvi06g04039	Vitvi06g04039_t001	
Vitvi09g00993	Vitvi09g00993_t001	29760.VIT_09s0070g00240.t01
Vitvi12g00299	Vitvi12g00299_t003	
Vitvi12g00299	Vitvi12g00299_t001	
Vitvi12g00299	Vitvi12g00299_t002	
Vitvi09g01949	Vitvi09g01949_t001	29760.VIT_09s0054g00240.t01
Vitvi08g01014	Vitvi08g01014_t002	
Vitvi08g01014	Vitvi08g01014_t001	29760.VIT_08s0040g01630.t01
Vitvi11g04054	Vitvi11g04054_t001	
Vitvi14g04238	Vitvi14g04238_t001	
Vitvi17g01015	Vitvi17g01015_t001	29760.VIT_17s0000g10080.t01
Vitvi08g01918	Vitvi08g01918_t001	
Vitvi14g04109	Vitvi14g04109_t001	
Vitvi01g04288	Vitvi01g04288_t001	
Vitvi06g00056	Vitvi06g00056_t001	
Vitvi18g01144	Vitvi18g01144_t001	
Vitvi18g00646	Vitvi18g00646_t001	29760.VIT_18s0001g08960.t01
Vitvi00g04261	Vitvi00g04261_t001	
Vitvi11g04249	Vitvi11g04249_t001	
Vitvi10g00852	Vitvi10g00852_t001	
Vitvi04g01618	Vitvi04g01618_t001	
Vitvi03g01047	Vitvi03g01047_t003	
Vitvi03g01047	Vitvi03g01047_t002	29760.VIT_03s0017g00270.t01
Vitvi03g01047	Vitvi03g01047_t004	
Vitvi03g01047	Vitvi03g01047_t001	
Vitvi19g04129	Vitvi19g04129_t001	
Vitvi10g04513	Vitvi10g04513_t001	
Vitvi11g00373	Vitvi11g00373_t001	
Vitvi11g00373	Vitvi11g00373_t002	
Vitvi12g04312	Vitvi12g04312_t001	
Vitvi09g04604	Vitvi09g04604_t001	
Vitvi08g04028	Vitvi08g04028_t001	
Vitvi08g02140	Vitvi08g02140_t003	29760.VIT_08s0040g01640.t01
Vitvi08g02140	Vitvi08g02140_t002	29760.VIT_08s0040g01640.t01
Vitvi08g02140	Vitvi08g02140_t001	29760.VIT_08s0040g01640.t01
Vitvi06g00331	Vitvi06g00331_t001	
Vitvi05g00218	Vitvi05g00218_t001	29760.VIT_05s0020g00480.t01
Vitvi09g04131	Vitvi09g04131_t001	
Vitvi16g00329	Vitvi16g00329_t001	
Vitvi13g04460	Vitvi13g04460_t001	
Vitvi07g01250	Vitvi07g01250_t001	29760.VIT_00s0220g00070.t01
Vitvi02g00848	Vitvi02g00848_t001	
Vitvi06g01306	Vitvi06g01306_t001	29760.VIT_06s0061g00350.t01
Vitvi07g02119	Vitvi07g02119_t001	29760.VIT_07s0151g00190.t01
Vitvi16g01911	Vitvi16g01911_t001	29760.VIT_16s0050g00900.t01
Vitvi13g04662	Vitvi13g04662_t001	
Vitvi03g00508	Vitvi03g00508_t001	
Vitvi17g04302	Vitvi17g04302_t001	
Vitvi13g04391	Vitvi13g04391_t001	
Vitvi10g04728	Vitvi10g04728_t001	
Vitvi03g00778	Vitvi03g00778_t001	
Vitvi01g00377	Vitvi01g00377_t001	
Vitvi01g00377	Vitvi01g00377_t002	
Vitvi05g04264	Vitvi05g04264_t001	
Vitvi19g00555	Vitvi19g00555_t001	29760.VIT_19s0090g01050.t01
Vitvi13g00099	Vitvi13g00099_t001	29760.VIT_13s0067g01670.t01
Vitvi00g04517	Vitvi00g04517_t001	
Vitvi08g02255	Vitvi08g02255_t001	29760.VIT_08s0007g02670.t01
Vitvi07g02984	Vitvi07g02984_t001	
Vitvi13g01043	Vitvi13g01043_t001	
Vitvi02g00462	Vitvi02g00462_t002	
Vitvi02g00462	Vitvi02g00462_t001	
Vitvi19g04512	Vitvi19g04512_t001	
Vitvi01g02174	Vitvi01g02174_t001	
Vitvi16g04021	Vitvi16g04021_t001	
Vitvi14g01151	Vitvi14g01151_t001	
Vitvi14g01151	Vitvi14g01151_t002	
Vitvi14g01151	Vitvi14g01151_t003	
Vitvi04g04166	Vitvi04g04166_t001	
Vitvi02g00660	Vitvi02g00660_t001	
Vitvi17g00435	Vitvi17g00435_t001	
Vitvi18g00338	Vitvi18g00338_t001	29760.VIT_18s0001g04190.t01
Vitvi00g04799	Vitvi00g04799_t001	
Vitvi10g04078	Vitvi10g04078_t001	29760.VIT_00s0187g00260.t01
Vitvi14g01922	Vitvi14g01922_t001	
Vitvi02g01739	Vitvi02g01739_t001	
Vitvi01g04202	Vitvi01g04202_t001	
Vitvi18g02328	Vitvi18g02328_t002	
Vitvi18g02328	Vitvi18g02328_t001	
Vitvi07g00658	Vitvi07g00658_t002	
Vitvi07g00658	Vitvi07g00658_t001	
Vitvi06g00398	Vitvi06g00398_t001	
Vitvi05g00032	Vitvi05g00032_t001	
Vitvi05g00032	Vitvi05g00032_t002	
Vitvi12g02142	Vitvi12g02142_t001	
Vitvi11g01350	Vitvi11g01350_t001	
Vitvi08g04310	Vitvi08g04310_t001	
Vitvi12g00761	Vitvi12g00761_t001	29760.VIT_12s0057g01380.t01
Vitvi13g04646	Vitvi13g04646_t001	
Vitvi16g04501	Vitvi16g04501_t001	
Vitvi07g04190	Vitvi07g04190_t001	
Vitvi14g04012	Vitvi14g04012_t001	
Vitvi05g00541	Vitvi05g00541_t001	
Vitvi02g00867	Vitvi02g00867_t001	29760.VIT_02s0012g02820.t01
Vitvi16g01383	Vitvi16g01383_t001	
Vitvi02g00446	Vitvi02g00446_t001	
Vitvi19g01902	Vitvi19g01902_t001	
Vitvi01g00157	Vitvi01g00157_t001	29760.VIT_01s0011g01990.t01
Vitvi14g04291	Vitvi14g04291_t001	
Vitvi09g04076	Vitvi09g04076_t001	
Vitvi14g00055	Vitvi14g00055_t001	
Vitvi17g00277	Vitvi17g00277_t001	29760.VIT_17s0000g03210.t01
Vitvi02g01268	Vitvi02g01268_t001	29760.VIT_02s0087g00690.t01
Vitvi19g04380	Vitvi19g04380_t001	
Vitvi01g00625	Vitvi01g00625_t001	29760.VIT_01s0137g00590.t01
Vitvi04g04142	Vitvi04g04142_t001	
Vitvi03g00028	Vitvi03g00028_t001	29760.VIT_03s0038g00350.t01
Vitvi12g00101	Vitvi12g00101_t001	29760.VIT_12s0028g01160.t01
Vitvi05g04186	Vitvi05g04186_t001	
Vitvi06g04259	Vitvi06g04259_t001	
Vitvi14g04058	Vitvi14g04058_t001	
Vitvi11g04234	Vitvi11g04234_t001	
Vitvi16g01128	Vitvi16g01128_t001	
Vitvi15g00908	Vitvi15g00908_t003	
Vitvi15g00908	Vitvi15g00908_t004	
Vitvi15g00908	Vitvi15g00908_t002	
Vitvi15g00908	Vitvi15g00908_t001	29760.VIT_15s0048g02840.t01
Vitvi07g01679	Vitvi07g01679_t001	29760.VIT_07s0129g01080.t01
Vitvi19g04368	Vitvi19g04368_t001	
Vitvi06g00236	Vitvi06g00236_t001	
Vitvi06g00236	Vitvi06g00236_t002	29760.VIT_06s0004g02410.t01
Vitvi09g04464	Vitvi09g04464_t001	
Vitvi04g04284	Vitvi04g04284_t001	
Vitvi02g01280	Vitvi02g01280_t001	
Vitvi15g00004	Vitvi15g00004_t001	29760.VIT_15s0024g00040.t01
Vitvi12g01950	Vitvi12g01950_t001	29760.VIT_12s0035g00160.t01
Vitvi12g04096	Vitvi12g04096_t001	
Vitvi03g04025	Vitvi03g04025_t001	
Vitvi18g01208	Vitvi18g01208_t001	
Vitvi18g02183	Vitvi18g02183_t001	
Vitvi05g01530	Vitvi05g01530_t001	
Vitvi06g01275	Vitvi06g01275_t001	29760.VIT_06s0061g00070.t01
Vitvi06g00481	Vitvi06g00481_t001	
Vitvi07g00612	Vitvi07g00612_t001	29760.VIT_07s0005g03500.t01
Vitvi18g04654	Vitvi18g04654_t001	
Vitvi01g00116	Vitvi01g00116_t002	
Vitvi01g00116	Vitvi01g00116_t001	
Vitvi07g04655	Vitvi07g04655_t001	
Vitvi06g04044	Vitvi06g04044_t001	
Vitvi04g01795	Vitvi04g01795_t001	29760.VIT_04s0008g01520.t01
Vitvi08g00161	Vitvi08g00161_t001	29760.VIT_08s0032g00100.t01
Vitvi11g00046	Vitvi11g00046_t001	29760.VIT_11s0016g00670.t01
Vitvi16g04114	Vitvi16g04114_t001	
Vitvi06g04395	Vitvi06g04395_t001	
Vitvi04g00473	Vitvi04g00473_t001	
Vitvi04g02096	Vitvi04g02096_t001	
Vitvi18g00807	Vitvi18g00807_t001	
Vitvi09g01038	Vitvi09g01038_t001	
Vitvi07g04127	Vitvi07g04127_t001	
Vitvi07g00410	Vitvi07g00410_t002	
Vitvi07g00410	Vitvi07g00410_t001	
Vitvi10g01351	Vitvi10g01351_t001	29760.VIT_10s0042g01130.t01
Vitvi00g04366	Vitvi00g04366_t001	
Vitvi18g01139	Vitvi18g01139_t001	
Vitvi14g02845	Vitvi14g02845_t001	
Vitvi19g04558	Vitvi19g04558_t001	
Vitvi18g03016	Vitvi18g03016_t001	
Vitvi08g02106	Vitvi08g02106_t001	
Vitvi07g02753	Vitvi07g02753_t001	29760.VIT_07s0185g00040.t01
Vitvi16g00013	Vitvi16g00013_t001	
Vitvi02g00688	Vitvi02g00688_t001	29760.VIT_02s0012g01210.t01
Vitvi16g00782	Vitvi16g00782_t001	29760.VIT_16s0022g01250.t01
Vitvi06g00143	Vitvi06g00143_t001	
Vitvi14g00900	Vitvi14g00900_t001	29760.VIT_14s0006g01080.t01
Vitvi01g01549	Vitvi01g01549_t001	
Vitvi18g04335	Vitvi18g04335_t001	
Vitvi15g04050	Vitvi15g04050_t001	
Vitvi07g04334	Vitvi07g04334_t001	
Vitvi01g00593	Vitvi01g00593_t001	29760.VIT_01s0137g00240.t01
Vitvi03g04449	Vitvi03g04449_t001	
Vitvi12g00649	Vitvi12g00649_t001	29760.VIT_12s0057g00420.t01
Vitvi18g00600	Vitvi18g00600_t001	29760.VIT_18s0001g08360.t01
Vitvi03g01759	Vitvi03g01759_t001	
Vitvi10g04633	Vitvi10g04633_t001	
Vitvi15g04103	Vitvi15g04103_t001	
Vitvi03g04384	Vitvi03g04384_t001	
Vitvi00g04556	Vitvi00g04556_t001	
Vitvi13g04488	Vitvi13g04488_t001	
Vitvi08g01065	Vitvi08g01065_t001	
Vitvi03g04505	Vitvi03g04505_t001	
Vitvi00g04342	Vitvi00g04342_t001	
Vitvi01g01405	Vitvi01g01405_t001	29760.VIT_01s0010g01410.t01
Vitvi19g04347	Vitvi19g04347_t001	
Vitvi18g00402	Vitvi18g00402_t001	
Vitvi18g00296	Vitvi18g00296_t001	
Vitvi11g00062	Vitvi11g00062_t001	
Vitvi14g01819	Vitvi14g01819_t001	29760.VIT_14s0066g01790.t01
Vitvi16g00147	Vitvi16g00147_t001	29760.VIT_16s0039g02120.t01
Vitvi18g02709	Vitvi18g02709_t001	
Vitvi15g01174	Vitvi15g01174_t001	
Vitvi18g00886	Vitvi18g00886_t001	29760.VIT_18s0001g11630.t01
Vitvi11g00597	Vitvi11g00597_t001	
Vitvi15g00676	Vitvi15g00676_t001	
Vitvi14g04396	Vitvi14g04396_t001	
Vitvi17g00928	Vitvi17g00928_t001	29760.VIT_17s0000g09370.t01
Vitvi10g00521	Vitvi10g00521_t001	29760.VIT_10s0003g00580.t01
Vitvi17g00024	Vitvi17g00024_t001	
Vitvi05g00252	Vitvi05g00252_t001	
Vitvi05g00252	Vitvi05g00252_t002	
Vitvi05g00252	Vitvi05g00252_t003	
Vitvi16g01796	Vitvi16g01796_t001	
Vitvi06g00017	Vitvi06g00017_t001	
Vitvi04g01450	Vitvi04g01450_t002	
Vitvi04g01450	Vitvi04g01450_t001	
Vitvi15g01564	Vitvi15g01564_t001	
Vitvi12g04358	Vitvi12g04358_t001	
Vitvi14g01276	Vitvi14g01276_t001	
Vitvi05g04215	Vitvi05g04215_t001	
Vitvi05g01856	Vitvi05g01856_t001	
Vitvi12g04547	Vitvi12g04547_t001	
Vitvi03g04161	Vitvi03g04161_t001	
Vitvi13g02325	Vitvi13g02325_t001	29760.VIT_13s0067g03460.t01
Vitvi05g02170	Vitvi05g02170_t001	
Vitvi13g00654	Vitvi13g00654_t001	
Vitvi09g00816	Vitvi09g00816_t001	
Vitvi19g04430	Vitvi19g04430_t001	
Vitvi14g00235	Vitvi14g00235_t001	
Vitvi09g04343	Vitvi09g04343_t001	
Vitvi02g01697	Vitvi02g01697_t001	
Vitvi19g04632	Vitvi19g04632_t001	
Vitvi11g00955	Vitvi11g00955_t001	
Vitvi01g04260	Vitvi01g04260_t001	29760.VIT_00s2651g00010.t01
Vitvi08g01952	Vitvi08g01952_t001	
Vitvi08g01952	Vitvi08g01952_t002	
Vitvi09g00279	Vitvi09g00279_t001	29760.VIT_09s0002g03390.t01
Vitvi06g01340	Vitvi06g01340_t001	
Vitvi00g04637	Vitvi00g04637_t001	
Vitvi05g04107	Vitvi05g04107_t001	
Vitvi12g04568	Vitvi12g04568_t001	
Vitvi09g00418	Vitvi09g00418_t001	
Vitvi08g01121	Vitvi08g01121_t001	
Vitvi14g04641	Vitvi14g04641_t001	
Vitvi09g00195	Vitvi09g00195_t001	29760.VIT_09s0002g02340.t01
Vitvi07g01943	Vitvi07g01943_t001	29760.VIT_07s0031g02670.t01
Vitvi08g01493	Vitvi08g01493_t001	29760.VIT_08s0007g03710.t01
Vitvi10g04309	Vitvi10g04309_t001	
Vitvi12g04178	Vitvi12g04178_t001	
Vitvi19g02117	Vitvi19g02117_t001	
Vitvi04g01591	Vitvi04g01591_t004	
Vitvi04g01591	Vitvi04g01591_t002	
Vitvi04g01591	Vitvi04g01591_t001	29760.VIT_04s0044g00280.t01
Vitvi04g01591	Vitvi04g01591_t003	
Vitvi04g01591	Vitvi04g01591_t005	
Vitvi14g00477	Vitvi14g00477_t001	29760.VIT_14s0030g02230.t01
Vitvi08g00803	Vitvi08g00803_t001	
Vitvi08g02035	Vitvi08g02035_t001	
Vitvi13g01376	Vitvi13g01376_t001	
Vitvi18g00488	Vitvi18g00488_t002	
Vitvi18g00488	Vitvi18g00488_t001	29760.VIT_18s0001g07080.t01
Vitvi17g04360	Vitvi17g04360_t001	
Vitvi06g01201	Vitvi06g01201_t001	
Vitvi17g00385	Vitvi17g00385_t001	
Vitvi13g04600	Vitvi13g04600_t001	29760.VIT_02s0236g00140.t01
Vitvi16g00168	Vitvi16g00168_t002	
Vitvi16g00168	Vitvi16g00168_t001	29760.VIT_16s0039g02410.t01
Vitvi16g00168	Vitvi16g00168_t003	
Vitvi11g00719	Vitvi11g00719_t001	29760.VIT_11s0037g00430.t01
Vitvi00g04830	Vitvi00g04830_t001	
Vitvi17g04123	Vitvi17g04123_t001	
Vitvi13g04296	Vitvi13g04296_t001	
Vitvi02g04225	Vitvi02g04225_t001	
Vitvi13g04402	Vitvi13g04402_t001	29760.VIT_07s0130g00490.t01
Vitvi04g02178	Vitvi04g02178_t001	
Vitvi16g00578	Vitvi16g00578_t001	
Vitvi03g01080	Vitvi03g01080_t001	29760.VIT_03s0017g00550.t01
Vitvi08g01736	Vitvi08g01736_t001	29760.VIT_08s0007g06470.t01
Vitvi17g00504	Vitvi17g00504_t001	29760.VIT_17s0000g05320.t01
Vitvi17g00504	Vitvi17g00504_t002	29760.VIT_17s0000g05320.t01
Vitvi01g00550	Vitvi01g00550_t001	
Vitvi11g01148	Vitvi11g01148_t001	
Vitvi17g00260	Vitvi17g00260_t001	
Vitvi08g04284	Vitvi08g04284_t001	
Vitvi15g04093	Vitvi15g04093_t001	
Vitvi07g00912	Vitvi07g00912_t001	
Vitvi09g00136	Vitvi09g00136_t001	29760.VIT_09s0002g01620.t01
Vitvi14g01497	Vitvi14g01497_t001	29760.VIT_14s0068g01460.t01
Vitvi14g01497	Vitvi14g01497_t002	
Vitvi02g00325	Vitvi02g00325_t001	
Vitvi03g01615	Vitvi03g01615_t001	
Vitvi01g01018	Vitvi01g01018_t002	
Vitvi01g01018	Vitvi01g01018_t001	
Vitvi18g04058	Vitvi18g04058_t001	
Vitvi02g04183	Vitvi02g04183_t001	
Vitvi09g04159	Vitvi09g04159_t001	
Vitvi16g02171	Vitvi16g02171_t001	
Vitvi01g04024	Vitvi01g04024_t001	
Vitvi07g01979	Vitvi07g01979_t001	
Vitvi10g00138	Vitvi10g00138_t002	
Vitvi10g00138	Vitvi10g00138_t001	29760.VIT_10s0523g00020.t01
Vitvi05g04562	Vitvi05g04562_t001	
Vitvi19g04214	Vitvi19g04214_t001	
Vitvi17g01647	Vitvi17g01647_t001	
Vitvi09g01565	Vitvi09g01565_t001	29760.VIT_09s0002g03270.t01
Vitvi04g00571	Vitvi04g00571_t001	
Vitvi14g01139	Vitvi14g01139_t001	
Vitvi14g01208	Vitvi14g01208_t001	29760.VIT_14s0006g03040.t01
Vitvi13g04235	Vitvi13g04235_t001	
Vitvi05g04172	Vitvi05g04172_t001	
Vitvi16g00026	Vitvi16g00026_t001	29760.VIT_16s0039g00530.t01
Vitvi08g01795	Vitvi08g01795_t001	29760.VIT_08s0007g07200.t01
Vitvi07g04597	Vitvi07g04597_t001	
Vitvi10g00209	Vitvi10g00209_t001	
Vitvi09g00721	Vitvi09g00721_t001	29760.VIT_09s0002g08100.t01
Vitvi14g04654	Vitvi14g04654_t001	
Vitvi04g00161	Vitvi04g00161_t001	29760.VIT_04s0008g01880.t01
Vitvi03g00740	Vitvi03g00740_t001	29760.VIT_03s0088g00680.t01
Vitvi06g00583	Vitvi06g00583_t001	29760.VIT_06s0004g06020.t01
Vitvi00g04110	Vitvi00g04110_t001	
Vitvi02g00677	Vitvi02g00677_t001	29760.VIT_02s0012g01090.t01
Vitvi01g00491	Vitvi01g00491_t001	
Vitvi18g02543	Vitvi18g02543_t001	
Vitvi14g04335	Vitvi14g04335_t001	
Vitvi09g01299	Vitvi09g01299_t001	
Vitvi18g00900	Vitvi18g00900_t001	
Vitvi18g00900	Vitvi18g00900_t002	
Vitvi12g01993	Vitvi12g01993_t001	29760.VIT_12s0035g00610.t01
Vitvi05g02204	Vitvi05g02204_t001	
Vitvi06g01529	Vitvi06g01529_t001	29760.VIT_06s0080g00900.t01
Vitvi06g01529	Vitvi06g01529_t002	29760.VIT_06s0080g00900.t01
Vitvi01g04385	Vitvi01g04385_t001	
Vitvi19g00620	Vitvi19g00620_t001	29760.VIT_19s0090g01760.t01
Vitvi01g00360	Vitvi01g00360_t001	29760.VIT_01s0011g04350.t01
Vitvi07g04719	Vitvi07g04719_t001	
Vitvi14g03016	Vitvi14g03016_t001	
Vitvi10g04040	Vitvi10g04040_t001	29760.VIT_00s0992g00010.t01
Vitvi09g04379	Vitvi09g04379_t001	
Vitvi14g01892	Vitvi14g01892_t001	29760.VIT_14s0066g02590.t01
Vitvi09g00071	Vitvi09g00071_t003	
Vitvi09g00071	Vitvi09g00071_t002	
Vitvi09g00071	Vitvi09g00071_t001	
Vitvi15g01200	Vitvi15g01200_t001	29760.VIT_15s0046g03730.t01
Vitvi13g02400	Vitvi13g02400_t001	
Vitvi08g01538	Vitvi08g01538_t003	
Vitvi08g01538	Vitvi08g01538_t004	
Vitvi08g01538	Vitvi08g01538_t002	29760.VIT_08s0007g04160.t01
Vitvi08g01538	Vitvi08g01538_t001	29760.VIT_08s0007g04160.t01
Vitvi14g00402	Vitvi14g00402_t001	
Vitvi01g02246	Vitvi01g02246_t001	
